#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device,phase
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T23:16:03Z,1523,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T00:15:26Z,1522,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T01:14:58Z,1522,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T02:14:31Z,1521,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T03:13:57Z,1520,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T04:13:24Z,1519,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T06:12:22Z,1517,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T07:11:52Z,1514,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T08:11:24Z,1511,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T09:10:49Z,1504,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T10:10:21Z,1487,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T11:09:52Z,1478,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T12:09:20Z,1481,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T13:08:43Z,1482,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T14:08:08Z,1480,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T15:07:35Z,1479,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T16:07:06Z,1479,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T17:06:33Z,1479,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T18:06:03Z,1480,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T19:05:29Z,1479,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T20:04:59Z,1479,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T21:04:31Z,1478,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T22:03:59Z,1478,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T23:03:25Z,1477,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T00:02:54Z,1476,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T01:02:24Z,1475,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T02:01:53Z,1474,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T03:01:21Z,1474,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T04:00:50Z,1473,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T05:00:16Z,1472,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T05:59:44Z,1471,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T06:59:09Z,1470,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T07:58:39Z,1468,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T08:58:06Z,1465,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T09:57:37Z,1456,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T10:57:04Z,1452,load_grams,plant_watering,esp_2_timer_irrigation,post
,,0,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-24T11:56:31Z,1448,load_grams,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-14T18:59:00Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-14T19:58:32Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-14T20:57:57Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-14T21:57:26Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-14T22:56:56Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T01:55:25Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T02:54:54Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T03:54:20Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T04:53:47Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T05:53:14Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T06:52:44Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T07:52:12Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T08:51:44Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T10:50:49Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T11:50:22Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T12:49:51Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T13:49:18Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T17:47:16Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T19:46:08Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T20:45:34Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T21:45:01Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T22:44:29Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-15T23:44:02Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T00:43:29Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T01:42:58Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T02:42:27Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T03:41:55Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T04:41:25Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T05:40:50Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T06:40:17Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T07:39:45Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T08:39:12Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T09:38:39Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T10:38:06Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T11:37:33Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T12:37:07Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T13:36:36Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T14:36:03Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T15:35:31Z,4000,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T17:34:34Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T19:33:37Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T21:32:40Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T22:32:09Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T23:31:39Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T00:31:07Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T02:30:10Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T08:27:10Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T09:26:42Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T10:26:11Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T12:25:08Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T13:24:36Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T14:24:00Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T15:23:24Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T16:22:53Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T17:22:19Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T18:21:46Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T19:21:14Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T20:20:40Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T21:20:09Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T22:19:49Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T00:18:45Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T02:17:41Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T03:17:11Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T04:16:41Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T06:15:37Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T07:15:05Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T08:14:38Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T09:14:08Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T10:13:40Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T11:13:09Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T12:12:42Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T13:12:07Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T14:11:35Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T15:11:11Z,4000,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T16:10:38Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T17:10:05Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T18:09:33Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T19:09:00Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T20:08:23Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T21:07:49Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T22:07:15Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T23:06:44Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T00:06:14Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T01:05:40Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T02:05:05Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T03:04:31Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T04:03:57Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T05:03:25Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T06:02:52Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T07:02:20Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T08:01:54Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T09:01:25Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T10:00:57Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T11:00:27Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T12:00:03Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T12:59:25Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T13:59:00Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T14:58:29Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T15:58:03Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T16:57:31Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T18:56:34Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T19:55:59Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T20:55:29Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T21:54:58Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T22:54:25Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T23:53:54Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T00:53:28Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T01:52:58Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T02:52:22Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T03:51:48Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T04:51:20Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T06:50:21Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T08:49:25Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T09:48:56Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T10:48:22Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T11:47:58Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T12:47:24Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T13:46:54Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T14:46:25Z,4000,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T15:45:50Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T16:45:20Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T17:44:50Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T19:43:50Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T20:43:13Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T21:42:43Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T22:42:07Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T23:41:36Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T00:41:02Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T01:40:31Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T02:39:59Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T03:39:28Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T04:38:58Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T05:38:23Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T06:37:51Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T07:37:21Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T08:36:51Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T09:36:20Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T10:35:51Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T11:35:29Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
,,1,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T12:34:56Z,0,pump_ms,plant_watering,esp_2_timer_irrigation,post
